CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
290,22/06/2011 0:00:00,USD,CAD,"1,48 €","1,48 €",22/06/2011 0:00:00
291,22/06/2011 0:00:00,USD,CNY,"8,24 €","8,24 €",22/06/2011 0:00:00
292,22/06/2011 0:00:00,USD,DEM,"1,91 €","1,91 €",22/06/2011 0:00:00
293,22/06/2011 0:00:00,USD,EUR,"0,98 €","0,98 €",22/06/2011 0:00:00
294,22/06/2011 0:00:00,USD,FRF,"6,42 €","6,42 €",22/06/2011 0:00:00
295,22/06/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",22/06/2011 0:00:00
296,22/06/2011 0:00:00,USD,JPY,"102,80 €","102,85 €",22/06/2011 0:00:00
297,22/06/2011 0:00:00,USD,MXN,"9,46 €","9,47 €",22/06/2011 0:00:00
298,22/06/2011 0:00:00,USD,SAR,"3,75 €","3,76 €",22/06/2011 0:00:00
299,22/06/2011 0:00:00,USD,VEB,"638,50 €","638,57 €",22/06/2011 0:00:00
300,23/06/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",23/06/2011 0:00:00
301,23/06/2011 0:00:00,USD,AUD,"1,57 €","1,57 €",23/06/2011 0:00:00
302,23/06/2011 0:00:00,USD,BRL,"1,87 €","1,87 €",23/06/2011 0:00:00
303,23/06/2011 0:00:00,USD,CAD,"1,48 €","1,47 €",23/06/2011 0:00:00
304,23/06/2011 0:00:00,USD,CNY,"8,24 €","8,24 €",23/06/2011 0:00:00
305,23/06/2011 0:00:00,USD,DEM,"1,91 €","1,91 €",23/06/2011 0:00:00
306,23/06/2011 0:00:00,USD,EUR,"0,98 €","0,98 €",23/06/2011 0:00:00
307,23/06/2011 0:00:00,USD,FRF,"6,40 €","6,40 €",23/06/2011 0:00:00
308,23/06/2011 0:00:00,USD,GBP,"0,61 €","0,61 €",23/06/2011 0:00:00
309,23/06/2011 0:00:00,USD,JPY,"102,82 €","102,77 €",23/06/2011 0:00:00
310,23/06/2011 0:00:00,USD,MXN,"9,46 €","9,46 €",23/06/2011 0:00:00
311,23/06/2011 0:00:00,USD,SAR,"3,75 €","3,75 €",23/06/2011 0:00:00
312,23/06/2011 0:00:00,USD,VEB,"642,01 €","642,00 €",23/06/2011 0:00:00
313,24/06/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",24/06/2011 0:00:00
314,24/06/2011 0:00:00,USD,AUD,"1,56 €","1,57 €",24/06/2011 0:00:00
315,24/06/2011 0:00:00,USD,BRL,"1,87 €","1,87 €",24/06/2011 0:00:00
316,24/06/2011 0:00:00,USD,CAD,"1,48 €","1,48 €",24/06/2011 0:00:00
317,24/06/2011 0:00:00,USD,CNY,"8,24 €","8,24 €",24/06/2011 0:00:00
318,24/06/2011 0:00:00,USD,DEM,"1,92 €","1,92 €",24/06/2011 0:00:00
319,24/06/2011 0:00:00,USD,EUR,"0,98 €","0,98 €",24/06/2011 0:00:00
320,24/06/2011 0:00:00,USD,FRF,"6,42 €","6,42 €",24/06/2011 0:00:00
321,24/06/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",24/06/2011 0:00:00
322,24/06/2011 0:00:00,USD,JPY,"102,96 €","103,04 €",24/06/2011 0:00:00
323,24/06/2011 0:00:00,USD,MXN,"9,44 €","9,44 €",24/06/2011 0:00:00
324,24/06/2011 0:00:00,USD,SAR,"3,75 €","3,76 €",24/06/2011 0:00:00
325,24/06/2011 0:00:00,USD,VEB,"642,50 €","642,58 €",24/06/2011 0:00:00
326,25/06/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",25/06/2011 0:00:00
327,25/06/2011 0:00:00,USD,AUD,"1,58 €","1,57 €",25/06/2011 0:00:00
328,25/06/2011 0:00:00,USD,BRL,"1,87 €","1,86 €",25/06/2011 0:00:00
329,25/06/2011 0:00:00,USD,CAD,"1,48 €","1,47 €",25/06/2011 0:00:00
330,25/06/2011 0:00:00,USD,CNY,"8,24 €","8,24 €",25/06/2011 0:00:00
331,25/06/2011 0:00:00,USD,DEM,"1,93 €","1,93 €",25/06/2011 0:00:00
332,25/06/2011 0:00:00,USD,EUR,"0,99 €","0,98 €",25/06/2011 0:00:00
333,25/06/2011 0:00:00,USD,FRF,"6,46 €","6,46 €",25/06/2011 0:00:00
334,25/06/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",25/06/2011 0:00:00
335,25/06/2011 0:00:00,USD,JPY,"102,42 €","102,41 €",25/06/2011 0:00:00
336,25/06/2011 0:00:00,USD,MXN,"9,41 €","9,41 €",25/06/2011 0:00:00
337,25/06/2011 0:00:00,USD,SAR,"3,75 €","3,74 €",25/06/2011 0:00:00
338,25/06/2011 0:00:00,USD,VEB,"642,75 €","642,73 €",25/06/2011 0:00:00
339,26/06/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",26/06/2011 0:00:00
340,26/06/2011 0:00:00,USD,AUD,"1,58 €","1,58 €",26/06/2011 0:00:00
341,26/06/2011 0:00:00,USD,BRL,"1,86 €","1,87 €",26/06/2011 0:00:00
342,26/06/2011 0:00:00,USD,CAD,"1,48 €","1,48 €",26/06/2011 0:00:00
343,26/06/2011 0:00:00,USD,CNY,"8,24 €","8,24 €",26/06/2011 0:00:00
344,26/06/2011 0:00:00,USD,DEM,"1,93 €","1,93 €",26/06/2011 0:00:00
345,26/06/2011 0:00:00,USD,EUR,"0,99 €","0,99 €",26/06/2011 0:00:00
346,26/06/2011 0:00:00,USD,FRF,"6,47 €","6,47 €",26/06/2011 0:00:00
347,26/06/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",26/06/2011 0:00:00
348,26/06/2011 0:00:00,USD,JPY,"102,35 €","102,45 €",26/06/2011 0:00:00
349,26/06/2011 0:00:00,USD,MXN,"9,39 €","9,39 €",26/06/2011 0:00:00
350,26/06/2011 0:00:00,USD,SAR,"3,75 €","3,75 €",26/06/2011 0:00:00
351,26/06/2011 0:00:00,USD,VEB,"642,50 €","642,54 €",26/06/2011 0:00:00
352,27/06/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",27/06/2011 0:00:00
353,27/06/2011 0:00:00,USD,AUD,"1,57 €","1,57 €",27/06/2011 0:00:00
354,27/06/2011 0:00:00,USD,BRL,"1,86 €","1,86 €",27/06/2011 0:00:00
355,27/06/2011 0:00:00,USD,CAD,"1,48 €","1,48 €",27/06/2011 0:00:00
356,27/06/2011 0:00:00,USD,CNY,"8,24 €","8,24 €",27/06/2011 0:00:00
357,27/06/2011 0:00:00,USD,DEM,"1,93 €","1,93 €",27/06/2011 0:00:00
358,27/06/2011 0:00:00,USD,EUR,"0,99 €","0,99 €",27/06/2011 0:00:00
359,27/06/2011 0:00:00,USD,FRF,"6,47 €","6,47 €",27/06/2011 0:00:00
360,27/06/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",27/06/2011 0:00:00
361,27/06/2011 0:00:00,USD,JPY,"102,42 €","102,41 €",27/06/2011 0:00:00
362,27/06/2011 0:00:00,USD,MXN,"9,39 €","9,38 €",27/06/2011 0:00:00
363,27/06/2011 0:00:00,USD,SAR,"3,75 €","3,74 €",27/06/2011 0:00:00
364,27/06/2011 0:00:00,USD,VEB,"642,50 €","642,50 €",27/06/2011 0:00:00
365,28/06/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",28/06/2011 0:00:00
366,28/06/2011 0:00:00,USD,AUD,"1,57 €","1,57 €",28/06/2011 0:00:00
367,28/06/2011 0:00:00,USD,BRL,"1,86 €","1,86 €",28/06/2011 0:00:00
368,28/06/2011 0:00:00,USD,CAD,"1,48 €","1,48 €",28/06/2011 0:00:00
369,28/06/2011 0:00:00,USD,CNY,"8,24 €","8,24 €",28/06/2011 0:00:00
370,28/06/2011 0:00:00,USD,DEM,"1,93 €","1,93 €",28/06/2011 0:00:00
371,28/06/2011 0:00:00,USD,EUR,"0,99 €","0,99 €",28/06/2011 0:00:00
372,28/06/2011 0:00:00,USD,FRF,"6,48 €","6,48 €",28/06/2011 0:00:00
373,28/06/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",28/06/2011 0:00:00
374,28/06/2011 0:00:00,USD,JPY,"102,68 €","102,77 €",28/06/2011 0:00:00
375,28/06/2011 0:00:00,USD,MXN,"9,42 €","9,43 €",28/06/2011 0:00:00
376,28/06/2011 0:00:00,USD,SAR,"3,75 €","3,75 €",28/06/2011 0:00:00
377,28/06/2011 0:00:00,USD,VEB,"643,00 €","643,01 €",28/06/2011 0:00:00
378,29/06/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",29/06/2011 0:00:00
379,29/06/2011 0:00:00,USD,AUD,"1,57 €","1,57 €",29/06/2011 0:00:00
380,29/06/2011 0:00:00,USD,BRL,"1,85 €","1,84 €",29/06/2011 0:00:00
381,29/06/2011 0:00:00,USD,CAD,"1,48 €","1,48 €",29/06/2011 0:00:00
382,29/06/2011 0:00:00,USD,CNY,"8,28 €","8,28 €",29/06/2011 0:00:00
383,29/06/2011 0:00:00,USD,DEM,"1,94 €","1,94 €",29/06/2011 0:00:00
384,29/06/2011 0:00:00,USD,EUR,"0,99 €","0,99 €",29/06/2011 0:00:00
385,29/06/2011 0:00:00,USD,FRF,"6,52 €","6,52 €",29/06/2011 0:00:00
386,29/06/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",29/06/2011 0:00:00
387,29/06/2011 0:00:00,USD,JPY,"103,36 €","103,30 €",29/06/2011 0:00:00
388,29/06/2011 0:00:00,USD,MXN,"9,41 €","9,41 €",29/06/2011 0:00:00
389,29/06/2011 0:00:00,USD,SAR,"3,75 €","3,75 €",29/06/2011 0:00:00
390,29/06/2011 0:00:00,USD,VEB,"643,90 €","643,80 €",29/06/2011 0:00:00
391,30/06/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",30/06/2011 0:00:00
392,30/06/2011 0:00:00,USD,AUD,"1,57 €","1,57 €",30/06/2011 0:00:00
393,30/06/2011 0:00:00,USD,BRL,"1,85 €","1,86 €",30/06/2011 0:00:00
394,30/06/2011 0:00:00,USD,CAD,"1,48 €","1,49 €",30/06/2011 0:00:00
395,30/06/2011 0:00:00,USD,CNY,"8,28 €","8,28 €",30/06/2011 0:00:00
396,30/06/2011 0:00:00,USD,DEM,"1,95 €","1,95 €",30/06/2011 0:00:00
397,30/06/2011 0:00:00,USD,EUR,"1,00 €","1,00 €",30/06/2011 0:00:00
398,30/06/2011 0:00:00,USD,FRF,"6,54 €","6,54 €",30/06/2011 0:00:00
399,30/06/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",30/06/2011 0:00:00
400,30/06/2011 0:00:00,USD,JPY,"103,58 €","103,63 €",30/06/2011 0:00:00
401,30/06/2011 0:00:00,USD,MXN,"9,38 €","9,39 €",30/06/2011 0:00:00
402,30/06/2011 0:00:00,USD,SAR,"3,75 €","3,75 €",30/06/2011 0:00:00
403,30/06/2011 0:00:00,USD,VEB,"644,00 €","644,03 €",30/06/2011 0:00:00
404,01/07/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",01/07/2011 0:00:00
405,01/07/2011 0:00:00,USD,AUD,"1,56 €","1,56 €",01/07/2011 0:00:00
406,01/07/2011 0:00:00,USD,BRL,"1,84 €","1,84 €",01/07/2011 0:00:00
407,01/07/2011 0:00:00,USD,CAD,"1,48 €","1,48 €",01/07/2011 0:00:00
408,01/07/2011 0:00:00,USD,CNY,"8,28 €","8,28 €",01/07/2011 0:00:00
409,01/07/2011 0:00:00,USD,DEM,"1,93 €","1,93 €",01/07/2011 0:00:00
410,01/07/2011 0:00:00,USD,EUR,"0,99 €","0,99 €",01/07/2011 0:00:00
411,01/07/2011 0:00:00,USD,FRF,"6,47 €","6,47 €",01/07/2011 0:00:00
412,01/07/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",01/07/2011 0:00:00
413,01/07/2011 0:00:00,USD,JPY,"103,00 €","103,00 €",01/07/2011 0:00:00
414,01/07/2011 0:00:00,USD,MXN,"9,37 €","9,36 €",01/07/2011 0:00:00
415,01/07/2011 0:00:00,USD,SAR,"3,75 €","3,75 €",01/07/2011 0:00:00
416,01/07/2011 0:00:00,USD,VEB,"644,00 €","643,93 €",01/07/2011 0:00:00
417,02/07/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",02/07/2011 0:00:00
418,02/07/2011 0:00:00,USD,AUD,"1,56 €","1,56 €",02/07/2011 0:00:00
419,02/07/2011 0:00:00,USD,BRL,"1,82 €","1,82 €",02/07/2011 0:00:00
420,02/07/2011 0:00:00,USD,CAD,"1,48 €","1,48 €",02/07/2011 0:00:00
421,02/07/2011 0:00:00,USD,CNY,"8,28 €","8,28 €",02/07/2011 0:00:00
422,02/07/2011 0:00:00,USD,DEM,"1,91 €","1,91 €",02/07/2011 0:00:00
423,02/07/2011 0:00:00,USD,EUR,"0,98 €","0,98 €",02/07/2011 0:00:00
424,02/07/2011 0:00:00,USD,FRF,"6,42 €","6,42 €",02/07/2011 0:00:00
425,02/07/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",02/07/2011 0:00:00
426,02/07/2011 0:00:00,USD,JPY,"103,10 €","103,12 €",02/07/2011 0:00:00
427,02/07/2011 0:00:00,USD,MXN,"9,34 €","9,34 €",02/07/2011 0:00:00
428,02/07/2011 0:00:00,USD,SAR,"3,75 €","3,76 €",02/07/2011 0:00:00
429,02/07/2011 0:00:00,USD,VEB,"644,25 €","644,33 €",02/07/2011 0:00:00
430,03/07/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",03/07/2011 0:00:00
431,03/07/2011 0:00:00,USD,AUD,"1,56 €","1,56 €",03/07/2011 0:00:00
432,03/07/2011 0:00:00,USD,BRL,"1,81 €","1,80 €",03/07/2011 0:00:00
433,03/07/2011 0:00:00,USD,CAD,"1,48 €","1,47 €",03/07/2011 0:00:00
434,03/07/2011 0:00:00,USD,CNY,"8,28 €","8,28 €",03/07/2011 0:00:00
435,03/07/2011 0:00:00,USD,DEM,"1,94 €","1,94 €",03/07/2011 0:00:00
436,03/07/2011 0:00:00,USD,EUR,"0,99 €","0,99 €",03/07/2011 0:00:00
437,03/07/2011 0:00:00,USD,FRF,"6,51 €","6,51 €",03/07/2011 0:00:00
438,03/07/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",03/07/2011 0:00:00
439,03/07/2011 0:00:00,USD,JPY,"103,28 €","103,26 €",03/07/2011 0:00:00
440,03/07/2011 0:00:00,USD,MXN,"9,34 €","9,34 €",03/07/2011 0:00:00
441,03/07/2011 0:00:00,USD,SAR,"3,75 €","3,75 €",03/07/2011 0:00:00
442,03/07/2011 0:00:00,USD,VEB,"644,05 €","644,00 €",03/07/2011 0:00:00
443,04/07/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",04/07/2011 0:00:00
444,04/07/2011 0:00:00,USD,AUD,"1,56 €","1,56 €",04/07/2011 0:00:00
445,04/07/2011 0:00:00,USD,BRL,"1,81 €","1,82 €",04/07/2011 0:00:00
446,04/07/2011 0:00:00,USD,CAD,"1,48 €","1,49 €",04/07/2011 0:00:00
447,04/07/2011 0:00:00,USD,CNY,"8,28 €","8,28 €",04/07/2011 0:00:00
448,04/07/2011 0:00:00,USD,DEM,"1,94 €","1,94 €",04/07/2011 0:00:00
449,04/07/2011 0:00:00,USD,EUR,"0,99 €","0,99 €",04/07/2011 0:00:00
450,04/07/2011 0:00:00,USD,FRF,"6,51 €","6,51 €",04/07/2011 0:00:00
451,04/07/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",04/07/2011 0:00:00
452,04/07/2011 0:00:00,USD,JPY,"103,17 €","103,18 €",04/07/2011 0:00:00
453,04/07/2011 0:00:00,USD,MXN,"9,34 €","9,35 €",04/07/2011 0:00:00
454,04/07/2011 0:00:00,USD,SAR,"3,75 €","3,76 €",04/07/2011 0:00:00
455,04/07/2011 0:00:00,USD,VEB,"644,05 €","644,06 €",04/07/2011 0:00:00
456,05/07/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",05/07/2011 0:00:00
457,05/07/2011 0:00:00,USD,AUD,"1,56 €","1,56 €",05/07/2011 0:00:00
458,05/07/2011 0:00:00,USD,BRL,"1,81 €","1,80 €",05/07/2011 0:00:00
459,05/07/2011 0:00:00,USD,CAD,"1,48 €","1,47 €",05/07/2011 0:00:00
460,05/07/2011 0:00:00,USD,CNY,"8,28 €","8,28 €",05/07/2011 0:00:00
461,05/07/2011 0:00:00,USD,DEM,"1,94 €","1,94 €",05/07/2011 0:00:00
462,05/07/2011 0:00:00,USD,EUR,"0,99 €","0,99 €",05/07/2011 0:00:00
463,05/07/2011 0:00:00,USD,FRF,"6,51 €","6,51 €",05/07/2011 0:00:00
464,05/07/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",05/07/2011 0:00:00
465,05/07/2011 0:00:00,USD,JPY,"102,91 €","102,82 €",05/07/2011 0:00:00
466,05/07/2011 0:00:00,USD,MXN,"9,34 €","9,34 €",05/07/2011 0:00:00
467,05/07/2011 0:00:00,USD,SAR,"3,75 €","3,74 €",05/07/2011 0:00:00
468,05/07/2011 0:00:00,USD,VEB,"644,05 €","644,05 €",05/07/2011 0:00:00
469,06/07/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",06/07/2011 0:00:00
470,06/07/2011 0:00:00,USD,AUD,"1,56 €","1,56 €",06/07/2011 0:00:00
471,06/07/2011 0:00:00,USD,BRL,"1,83 €","1,83 €",06/07/2011 0:00:00
472,06/07/2011 0:00:00,USD,CAD,"1,48 €","1,48 €",06/07/2011 0:00:00
473,06/07/2011 0:00:00,USD,CNY,"8,28 €","8,28 €",06/07/2011 0:00:00
474,06/07/2011 0:00:00,USD,DEM,"1,94 €","1,94 €",06/07/2011 0:00:00
475,06/07/2011 0:00:00,USD,EUR,"0,99 €","0,99 €",06/07/2011 0:00:00
476,06/07/2011 0:00:00,USD,FRF,"6,50 €","6,50 €",06/07/2011 0:00:00
477,06/07/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",06/07/2011 0:00:00
478,06/07/2011 0:00:00,USD,JPY,"102,20 €","102,22 €",06/07/2011 0:00:00
479,06/07/2011 0:00:00,USD,MXN,"9,32 €","9,32 €",06/07/2011 0:00:00
480,06/07/2011 0:00:00,USD,SAR,"3,75 €","3,76 €",06/07/2011 0:00:00
481,06/07/2011 0:00:00,USD,VEB,"644,25 €","644,33 €",06/07/2011 0:00:00
482,07/07/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",07/07/2011 0:00:00
483,07/07/2011 0:00:00,USD,AUD,"1,55 €","1,55 €",07/07/2011 0:00:00
484,07/07/2011 0:00:00,USD,BRL,"1,82 €","1,82 €",07/07/2011 0:00:00
485,07/07/2011 0:00:00,USD,CAD,"1,48 €","1,47 €",07/07/2011 0:00:00
486,07/07/2011 0:00:00,USD,CNY,"8,28 €","8,28 €",07/07/2011 0:00:00
487,07/07/2011 0:00:00,USD,DEM,"1,94 €","1,94 €",07/07/2011 0:00:00
488,07/07/2011 0:00:00,USD,EUR,"0,99 €","0,99 €",07/07/2011 0:00:00
489,07/07/2011 0:00:00,USD,FRF,"6,51 €","6,51 €",07/07/2011 0:00:00
490,07/07/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",07/07/2011 0:00:00
491,07/07/2011 0:00:00,USD,JPY,"101,72 €","101,65 €",07/07/2011 0:00:00
492,07/07/2011 0:00:00,USD,MXN,"9,32 €","9,31 €",07/07/2011 0:00:00
493,07/07/2011 0:00:00,USD,SAR,"3,75 €","3,75 €",07/07/2011 0:00:00
494,07/07/2011 0:00:00,USD,VEB,"645,01 €","644,95 €",07/07/2011 0:00:00
495,08/07/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",08/07/2011 0:00:00
496,08/07/2011 0:00:00,USD,AUD,"1,55 €","1,55 €",08/07/2011 0:00:00
497,08/07/2011 0:00:00,USD,BRL,"1,83 €","1,83 €",08/07/2011 0:00:00
498,08/07/2011 0:00:00,USD,CAD,"1,48 €","1,48 €",08/07/2011 0:00:00
499,08/07/2011 0:00:00,USD,CNY,"8,28 €","8,28 €",08/07/2011 0:00:00
500,08/07/2011 0:00:00,USD,DEM,"1,94 €","1,94 €",08/07/2011 0:00:00
501,08/07/2011 0:00:00,USD,EUR,"0,99 €","0,99 €",08/07/2011 0:00:00
502,08/07/2011 0:00:00,USD,FRF,"6,50 €","6,50 €",08/07/2011 0:00:00
503,08/07/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",08/07/2011 0:00:00
504,08/07/2011 0:00:00,USD,JPY,"101,65 €","101,74 €",08/07/2011 0:00:00
505,08/07/2011 0:00:00,USD,MXN,"9,38 €","9,38 €",08/07/2011 0:00:00
506,08/07/2011 0:00:00,USD,SAR,"3,75 €","3,76 €",08/07/2011 0:00:00
507,08/07/2011 0:00:00,USD,VEB,"645,50 €","645,51 €",08/07/2011 0:00:00
508,09/07/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",09/07/2011 0:00:00
509,09/07/2011 0:00:00,USD,AUD,"1,56 €","1,55 €",09/07/2011 0:00:00
510,09/07/2011 0:00:00,USD,BRL,"1,83 €","1,83 €",09/07/2011 0:00:00
511,09/07/2011 0:00:00,USD,CAD,"1,47 €","1,46 €",09/07/2011 0:00:00
512,09/07/2011 0:00:00,USD,CNY,"8,28 €","8,28 €",09/07/2011 0:00:00
513,09/07/2011 0:00:00,USD,DEM,"1,93 €","1,93 €",09/07/2011 0:00:00
514,09/07/2011 0:00:00,USD,EUR,"0,99 €","0,99 €",09/07/2011 0:00:00
515,09/07/2011 0:00:00,USD,FRF,"6,47 €","6,47 €",09/07/2011 0:00:00
516,09/07/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",09/07/2011 0:00:00
517,09/07/2011 0:00:00,USD,JPY,"102,80 €","102,72 €",09/07/2011 0:00:00
518,09/07/2011 0:00:00,USD,MXN,"9,43 €","9,42 €",09/07/2011 0:00:00
519,09/07/2011 0:00:00,USD,SAR,"3,75 €","3,75 €",09/07/2011 0:00:00
520,09/07/2011 0:00:00,USD,VEB,"646,01 €","645,91 €",09/07/2011 0:00:00
521,10/07/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",10/07/2011 0:00:00
522,10/07/2011 0:00:00,USD,AUD,"1,55 €","1,56 €",10/07/2011 0:00:00
523,10/07/2011 0:00:00,USD,BRL,"1,83 €","1,84 €",10/07/2011 0:00:00
524,10/07/2011 0:00:00,USD,CAD,"1,47 €","1,48 €",10/07/2011 0:00:00
525,10/07/2011 0:00:00,USD,CNY,"8,28 €","8,28 €",10/07/2011 0:00:00
526,10/07/2011 0:00:00,USD,DEM,"1,93 €","1,93 €",10/07/2011 0:00:00
527,10/07/2011 0:00:00,USD,EUR,"0,99 €","0,99 €",10/07/2011 0:00:00
528,10/07/2011 0:00:00,USD,FRF,"6,47 €","6,47 €",10/07/2011 0:00:00
529,10/07/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",10/07/2011 0:00:00
530,10/07/2011 0:00:00,USD,JPY,"102,94 €","102,97 €",10/07/2011 0:00:00
531,10/07/2011 0:00:00,USD,MXN,"9,44 €","9,44 €",10/07/2011 0:00:00
532,10/07/2011 0:00:00,USD,SAR,"3,75 €","3,76 €",10/07/2011 0:00:00
533,10/07/2011 0:00:00,USD,VEB,"646,25 €","646,25 €",10/07/2011 0:00:00
534,11/07/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",11/07/2011 0:00:00
535,11/07/2011 0:00:00,USD,AUD,"1,55 €","1,55 €",11/07/2011 0:00:00
536,11/07/2011 0:00:00,USD,BRL,"1,83 €","1,83 €",11/07/2011 0:00:00
537,11/07/2011 0:00:00,USD,CAD,"1,47 €","1,47 €",11/07/2011 0:00:00
538,11/07/2011 0:00:00,USD,CNY,"8,28 €","8,28 €",11/07/2011 0:00:00
539,11/07/2011 0:00:00,USD,DEM,"1,93 €","1,93 €",11/07/2011 0:00:00
540,11/07/2011 0:00:00,USD,EUR,"0,99 €","0,99 €",11/07/2011 0:00:00
541,11/07/2011 0:00:00,USD,FRF,"6,48 €","6,48 €",11/07/2011 0:00:00
542,11/07/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",11/07/2011 0:00:00
543,11/07/2011 0:00:00,USD,JPY,"102,91 €","102,87 €",11/07/2011 0:00:00
544,11/07/2011 0:00:00,USD,MXN,"9,44 €","9,43 €",11/07/2011 0:00:00
545,11/07/2011 0:00:00,USD,SAR,"3,75 €","3,75 €",11/07/2011 0:00:00
546,11/07/2011 0:00:00,USD,VEB,"646,25 €","646,21 €",11/07/2011 0:00:00
547,12/07/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",12/07/2011 0:00:00
548,12/07/2011 0:00:00,USD,AUD,"1,55 €","1,55 €",12/07/2011 0:00:00
549,12/07/2011 0:00:00,USD,BRL,"1,83 €","1,83 €",12/07/2011 0:00:00
550,12/07/2011 0:00:00,USD,CAD,"1,46 €","1,46 €",12/07/2011 0:00:00
551,12/07/2011 0:00:00,USD,CNY,"8,28 €","8,28 €",12/07/2011 0:00:00
552,12/07/2011 0:00:00,USD,DEM,"1,93 €","1,93 €",12/07/2011 0:00:00
553,12/07/2011 0:00:00,USD,EUR,"0,99 €","0,99 €",12/07/2011 0:00:00
554,12/07/2011 0:00:00,USD,FRF,"6,48 €","6,48 €",12/07/2011 0:00:00
555,12/07/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",12/07/2011 0:00:00
556,12/07/2011 0:00:00,USD,JPY,"102,54 €","102,55 €",12/07/2011 0:00:00
557,12/07/2011 0:00:00,USD,MXN,"9,48 €","9,48 €",12/07/2011 0:00:00
558,12/07/2011 0:00:00,USD,SAR,"3,75 €","3,76 €",12/07/2011 0:00:00
559,12/07/2011 0:00:00,USD,VEB,"647,00 €","647,03 €",12/07/2011 0:00:00
560,13/07/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",13/07/2011 0:00:00
561,13/07/2011 0:00:00,USD,AUD,"1,55 €","1,55 €",13/07/2011 0:00:00
562,13/07/2011 0:00:00,USD,BRL,"1,83 €","1,82 €",13/07/2011 0:00:00
563,13/07/2011 0:00:00,USD,CAD,"1,46 €","1,46 €",13/07/2011 0:00:00
564,13/07/2011 0:00:00,USD,CNY,"8,28 €","8,28 €",13/07/2011 0:00:00
565,13/07/2011 0:00:00,USD,DEM,"1,93 €","1,93 €",13/07/2011 0:00:00
566,13/07/2011 0:00:00,USD,EUR,"0,99 €","0,99 €",13/07/2011 0:00:00
567,13/07/2011 0:00:00,USD,FRF,"6,48 €","6,48 €",13/07/2011 0:00:00
568,13/07/2011 0:00:00,USD,GBP,"0,62 €","0,62 €",13/07/2011 0:00:00
569,13/07/2011 0:00:00,USD,JPY,"102,54 €","102,48 €",13/07/2011 0:00:00
570,13/07/2011 0:00:00,USD,MXN,"9,48 €","9,47 €",13/07/2011 0:00:00
571,13/07/2011 0:00:00,USD,SAR,"3,75 €","3,75 €",13/07/2011 0:00:00
572,13/07/2011 0:00:00,USD,VEB,"647,00 €","646,95 €",13/07/2011 0:00:00
573,14/07/2011 0:00:00,USD,ARS,"1,00 €","1,00 €",14/07/2011 0:00:00
574,14/07/2011 0:00:00,USD,AUD,"1,55 €","1,55 €",14/07/2011 0:00:00
575,14/07/2011 0:00:00,USD,BRL,"1,83 €","1,84 €",14/07/2011 0:00:00
576,14/07/2011 0:00:00,USD,CAD,"1,45 €","1,45 €",14/07/2011 0:00:00
577,14/07/2011 0:00:00,USD,CNY,"8,28 €","8,28 €",14/07/2011 0:00:00
578,14/07/2011 0:00:00,USD,DEM,"1,94 €","1,94 €",14/07/2011 0:00:00
579,14/07/2011 0:00:00,USD,EUR,"0,99 €","0,99 €",14/07/2011 0:00:00
